name,city,address,website,email,phone,fax,employees,year_founded,net_assets
J.Schmalz GmbH,Glatten,J.Schmalz GmbH Johannes-Schmalz-Str. 1 72293 Glatten Deutschland,www.schmalz.com,schmalz@schmalz.de,+49 7443-2403-0,+49 74432403259,,,
J. Schneider Elektrotechnik GmbH,Offenburg,J. Schneider Elektrotechnik GmbH Helmholtzstr. 13 77652 Offenburg Deutschland,www.j-schneider.de,info@j-schneider.de,+49 781-206-0,+49 781-25318,,,
J. D. Neuhaus GmbH & Co. KG,Witten,J. D. Neuhaus GmbH & Co. KG 58449 Witten Deutschland,www.jdngroup.com,info@jdngroup.com,+49 2302-2080,+49 2302-208-286,,,
J.G. Weisser Söhne Werkzeugmaschinen-Fabrik,St. Georgen,J.G. Weisser Söhne Werkzeugmaschinen-Fabrik Johann-Georg-Weisser-Str. 1 78112 St. Georgen Deutschland,www.weisser-web.com,info@weisser-web.com,+49 7724-881-0,+49 7724-881-371,,,
Jabitherm Rohrsysteme AG,Troisdorf,Jabitherm Rohrsysteme AG Brügger Str. 6 53842 Troisdorf Deutschland,www.jabitherm.de,info@jabitherm.com,+49 2241-42096,+49 2241 953540,,,
Jacob GmbH Elektrotechnische Fabrik,Kernen,Jacob GmbH Elektrotechnische Fabrik Gottlieb-Daimler-Str. 11 71394 Kernen Deutschland,www.jacob-gmbh.de,jacob@jacob-gmbh.de,+49 7151-4011-0,+49 7151401149,,,
JAESPA Maschinenfabrik Karl Jäger GmbH,Spangenberg,JAESPA Maschinenfabrik Karl Jäger GmbH Jahnstr. 21 34286 Spangenberg Deutschland,www.jaespa.de,info@jaespa.de,+49 5663-5050,+49 566350540,,,
JAG Jakob Prozesstechnik AG,Brügg BE,JAG Jakob Prozesstechnik AG Industriestr. 20 2555 Brügg BE Schweiz,www.jag.ch,jagpt@jag.ch,+41 323743030,+41 323743031,,,
JAGGAER Austria GmbH,Wien,JAGGAER Austria GmbH Wienerbergstr. 11 1100 Wien Österreich,www.jaggaer.com/de,ap_austria@jaggaer.com,+43 18049080,+43 180490899,global über 1.000,1995,
JAI A/S,Großwallstadt,JAI A/S Industriering 7 63868 Großwallstadt Deutschland,www.jai.com,info@jai.com,+49 6022 26 1500,,,,
JAI A/S,Valby,JAI A/S Valby Torvegade 17 1.SAL 2500 Valby Dänemark,www.jai.com,,+45 44578888,+45 44913252,,,
Janitza Electronics GmbH,Lahnau,Janitza Electronics GmbH Vor dem Polstück 6 35633 Lahnau Deutschland,www.janitza.de,info@janitza.de,+49 6441-96420,+49 6441-9642-30,,,
Kunststofftechnik Jantsch GmbH,Nürnberg,Kunststofftechnik Jantsch GmbH Willstätterstr. 50 90449 Nürnberg Deutschland,www.jantsch.de,info@jantsch.de,+49 911-967890,+49 9119678980,,,
Janz Tec AG,Paderborn,Janz Tec AG Im Dörener Feld 8 33100 Paderborn Deutschland,www.janztec.com,mail@janztec.com,+49 5251-1550-0,+49 5251-1550-190,,,
JAUCH QUARTZ GmbH,Villingen-Schwenningen,JAUCH QUARTZ GmbH In der Lache 24 78056 Villingen-Schwenningen Deutschland,www.jauch.com,info@jauch.com,+49 7720-9450,+49 7720945108,,,
Jedox AG,Freiburg,Jedox AG Bismarckallee 7 A 79098 Freiburg Deutschland,www.jedox.com,info@jedox.com,+49 761/151470,,,,
Jenaer Antriebstechnik GmbH,Jena,Jenaer Antriebstechnik GmbH Buchaer Str. 1 07745 Jena Deutschland,www.jat-gmbh.de,info@jat-gmbh.de,+49 3641-633760,+49 3641/6337626,,,
JENOPTIK Automatisierungstechnik GmbH,Jena,JENOPTIK Automatisierungstechnik GmbH Konrad-Zuse-Str. 6 07745 Jena Deutschland,www.jenoptik.com,info@jenoptik.de,+49 3641-65-0,+49 3641-65-1,,,
JENOPTIK AG,Jena,JENOPTIK AG 07739 Jena Deutschland,www.jenoptik.de,info@jenoptik.com,+49 3641-650,+49 3641 424514,,,
Jenoptik Industrial Metrology Germany GmbH,Villingen-Schwenningen,Jenoptik Industrial Metrology Germany GmbH Drachenloch 5 78052 Villingen-Schwenningen Deutschland,www.jenoptik.com,metrology@jenoptik.com,+49 7721 68130,+49 7721 6813444,,,
JENOPTIK Optical Systems GmbH,Jena,JENOPTIK AG 07739 Jena Deutschland,www.jenoptik.de,info@jenoptik.com,+49 3641-650,+49 3641 424514,,,
JESA SA,Villars Sur Glâne,JESA SA Petit Moncor 9 1752 Villars Sur Glâne Schweiz,www.jesa.com,info@jesa.com,+41 264084700,+41 264084701,,,
JET PRESS Limited,Nottinghamshire,JET PRESS Limited Nunn Close Huthwaite NG17 2HW Nottinghamshire Vereinigtes Königreich,www.jetpress.de,,+44 1623-551 800,+44 1623-551 175,,,
Jetter AG,Ludwigsburg,Jetter AG Gräterstr. 2 71642 Ludwigsburg Deutschland,www.jetter.de,info@jetter.de,+49 7141-25500,+49 71412550425,,,
Joachim Uhing GmbH & Co. KG,Flintbek,Joachim Uhing GmbH & Co. KG Konrad-Zuse-Ring 20 24220 Flintbek Deutschland,www.uhing.com,sales@uhing.com,+49 4347-9060,+49 4347-906-40,,,
Jobs SPA,Piacenza PC,Jobs SPA Via Emilia Parmense 164 29100 Piacenza PC Italien,www.jobs.it,,+39 523549611,+39 523549750,,,
Johannes Krupp Werkzeug und Maschinenbau GmbH & Co.KG,Hillscheid,Johannes Krupp Werkzeug und Maschinenbau GmbH & Co.KG Auf den Dorfwiesen 11 56204 Hillscheid Deutschland,www.krupp-werkzeugbau.de,info@krupp-werkzeugbau.de,+49 2624-6926,+49 26242602,,,
JP Kummer Semiconductor Technology GmbH,Augsburg,JP Kummer Semiconductor Technology GmbH Steinerne Furt 78 86167 Augsburg Deutschland,www.jpkummer.com/de/,sales_de@jpkummer.de,+49 821 99977390,+49 821 99977391,,,
Johs. Boss GmbH & Co. KG,Albstadt,Johs. Boss GmbH & Co. KG Johannes-Boss-Str. 9 72461 Albstadt Deutschland,www.johs-boss.de,contact@johs-boss.de,+49 7432-9087-0,+49 7432-9087-60,,,
Joke Technology GmbH,Bergisch Gladbach,Joke Technology GmbH Asselborner Weg 14-16 51429 Bergisch Gladbach Deutschland,www.joke-technology.com,info@joke.de,+49 2204/839-0,+49 2204-839-61,,,
JOMESA Meßsysteme GmbH,Ismaning,JOMESA Meßsysteme GmbH Adalperostr. 29 85737 Ismaning Deutschland,www.jomesa.de,vertrieb@jomesa.de,+49 89-5488370,+49 89594952,,,
Jongen Werkzeugtechnik GmbH,Willich,Jongen Werkzeugtechnik GmbH Siemensring 11 47877 Willich Deutschland,www.jongen.de,info@jongen.de,+49 2154-92850,+49 2154-9285-911976,,,
Jörg Wappler Werkzeugmaschinen e. K.,Weinböhla,Jörg Wappler Werkzeugmaschinen e. K. Niederauer Str. 42 a 01689 Weinböhla Deutschland,www.wappler-werkzeugmaschinen.de,info@wappler-werkzeugmaschinen.de,+49 35243-3300,+49 3524333033,,,
Josef Blässinger GmbH + Co. KG,Ostfildern,Josef Blässinger GmbH + Co. KG Zeppelinstr. 18 73760 Ostfildern Deutschland,www.blaessinger.de,info@blaessinger.de,+49 711-16708-0,+49 7111670888,,,
Joseph Beratung # Management mit Sy,Leverkusen,Joseph Beratung # Management mit Sy Heinrich-Claes-Str. 5 51373 Leverkusen Deutschland,www.joseph-beratung.de,admin@joseph-beratung.de,+49 214-3148154,,,,
JSP Safety GmbH,Düsseldorf,JSP Safety GmbH Wiesenstr. 57 40549 Düsseldorf Deutschland,www.jspsafety.com,,+49 211-50668449,,,,
JUKI Automation Systems GmbH,Nürnberg,JUKI Automation Systems GmbH Neuburger Str. 41 90451 Nürnberg Deutschland,www.juki-smt.com,vp.info@ml.juki.com,+49 911-9362660,+49 911-93626626,,,
JULABO GmbH,Seelbach,JULABO GmbH Gerhard-Juchheim-Str. 1 77960 Seelbach Deutschland,www.julabo.com,info.de@julabo.com,+49 7823-510,+49 78232491,,,
Julius vom Hofe GmbH & Co. KG,Lüdenscheid,Julius vom Hofe GmbH & Co. KG Bromberger Str. 4 58511 Lüdenscheid Deutschland,www.hofe.de,info@hofe.de,+49 2351-98800,+49 2351-988010,,,
JUMO GmbH & Co. KG,Fulda,JUMO GmbH & Co. KG 36035 Fulda Deutschland,www.jumo.net,mail@jumo.net,+49 661-60030,+49 661-6003500,,,
JUNG Antriebstechnik u. Automation GmbH,Wettenberg,JUNG Antriebstechnik u. Automation GmbH Felsweg 18 35435 Wettenberg Deutschland,www.ja2-gmbh.de,ja2@ja2-gmbh.de,+49 641-480170,+49 641-4801715,,,
Jung Hebe- und Transporttechnik GmbH,Waiblingen,Jung Hebe- und Transporttechnik GmbH Biegelwiesenstr. 5-7 71334 Waiblingen Deutschland,www.jung-hebetechnik.de,info@jung-hebetechnik.de,+49 7151-30393-0,+49 71513039319,,,
Jung Polykontakt GmbH,Ostrach,Jung Polykontakt GmbH Heiligenberger Str. 11 88356 Ostrach Deutschland,jung-poly.de,info@jung-poly.de,+49 7585-93230,+49 75 85 / 93 23-93,,,
Jürgen Löhrke GmbH,Lübeck,Jürgen Löhrke GmbH Siemser Landstr. 127 23569 Lübeck Deutschland,www.loehrke.com,info@loehrke.com,+49 451-293070,+49 4512930777,,,
Kabeltronik Arthur Volland GmbH,Denkendorf,Kabeltronik Arthur Volland GmbH Mühlweg 6 85095 Denkendorf Deutschland,www.kabeltronik.de,info@kabeltronik.de,+49 8466-94040,+49 8466940420,,,
KAESER KOMPRESSOREN SE,Coburg,KAESER KOMPRESSOREN SE Carl-Kaeser-Str. 26 96450 Coburg Deutschland,www.kaeser.de,info@kaeser.com,+49 9561-640-0,+49 9561640130,,,
KAGER Industrieprodukte GmbH,Dietzenbach,KAGER Industrieprodukte GmbH Paul-Ehrlich-Str. 10 A 63128 Dietzenbach Deutschland,www.kager.de,info@kager.de,+49 6074-400930,+49 6074/40093-99,,,
Kalmbach GmbH,Velbert,Kalmbach GmbH Eintrachtstr. 96 42551 Velbert Deutschland,www.kalmbach.de,info@kalmbach.de,+49 2051/2868-0,+49 2051/2868-15,,,
Kammerer Gewindetechnik GmbH,Hornberg,Kammerer Gewindetechnik GmbH In der Hausmatte 3 78132 Hornberg Deutschland,www.kammerer-gewinde.com,info@kammerer-gewinde.com,+49 7833-96030,+49 7833960380,,,
Kampf Schneid- und Wickeltechnik GmbH & Co. KG,Wiehl,Kampf Schneid- und Wickeltechnik GmbH & Co. KG Mühlener Str. 36-42 51674 Wiehl Deutschland,www.kampf.de,info@kampf.de,+49 2262 810,+49 2262 81201,,,
kapilendo AG,Berlin,kapilendo AG Joachimsthaler Str. 10 10719 Berlin Deutschland,www.kapilendo.de,info@kapilendo.de,+49 30/3642857-0,+49 30/3642857-98,,,
Kapp GmbH & Co. KG,Coburg,Kapp GmbH & Co. KG Callenberger Str. 52 96450 Coburg Deutschland,www.kapp-niles.com/de,info@kapp-niles.com,+49 9561-8660,+49 9561/866-103,,,
KARDEX Deutschland GmbH,Neuburg,KARDEX Deutschland GmbH Megamat-Platz 1 86476 Neuburg Deutschland,www.kardex.com,info@kardex.com,+49 8283-9990,+49 8283/999-144,,,
Karl Deutsch Prüf- und Meßgerätebau GmbH & Co. KG,Wuppertal,Karl Deutsch Prüf- und Meßgerätebau GmbH & Co. KG Otto-Hausmann-Ring 101 42115 Wuppertal Deutschland,www.karldeutsch.de,info@karldeutsch.de,+49 202-71920,+49 202714932,,,
Karl H. Ackermann GmbH & Co.KG,Gladenbach,Karl H. Ackermann GmbH & Co.KG Industriestr. 7 35075 Gladenbach Deutschland,www.ackermann-gmbh.net,info@ackermann-gmbh.net,+49 6462-1897,+49 64628569,,,
Karl Hipp GmbH Präzisions-Gewindespindeln,Burladingen,Karl Hipp GmbH Präzisions-Gewindespindeln Adolph-Kolping-Str. 3 72393 Burladingen Deutschland,www.karl-hipp.de,post@karl-hipp.de,+49 7475-95190,+49 7475 9519-19,,,
Karl Knauer KG,Biberach,Karl Knauer KG Zellerstr. 14 77781 Biberach Deutschland,http://www.karlknauer.de,email@karlknauer.de,+49 7835-7820,+49 7835-3598,,,
Karl Späh GmbH & Co. KG Dichtungsfabriken,Scheer,Karl Späh GmbH & Co. KG Dichtungsfabriken Industriestr. 4-12 72516 Scheer Deutschland,https://spaeh-da.com/,info@spaeh.de,+49 7572-602,+49 7572/602-167,,,
Karl Storz SE & Co. KG,Tuttlingen,Karl Storz SE & Co. KG Dr.-Karl-Storz-Str. 34 78532 Tuttlingen Deutschland,www.karlstorz.com,info@ksndtec.com,+49 7461-708-0,+49 7461-708-105,,,
Karlsruher Messe- und Kongress-GmbH,Karlsruhe,Karlsruher Messe- und Kongress-GmbH Festplatz 9 76137 Karlsruhe Deutschland,www.messe-karlsruhe.de,info@messe-karlsruhe.de,+49 721-37200,+49 721-3720-99-2116,,,
Karnebogen GmbH,Kierspe,Karnebogen GmbH Hagener Str. 3 58566 Kierspe Deutschland,www.karnebogen.com,post@karbo.de,+49 2359-7344,+49 23594566,,,
Kaspersky Labs GmbH,Ingolstadt,Kaspersky Labs GmbH Despag-Str. 3 85055 Ingolstadt Deutschland,www.kaspersky.de,info@kaspersky.de,+49 841-981890,+49 841-98189-100,,,
Kathrein Solutions GmbH,Stephanskirchen,Kathrein Solutions GmbH Kronstaudener Weg 1 83071 Stephanskirchen Deutschland,www.kathrein-solutions.com,iot-info@kathrein-solutions.com,+49 8036-90831-20,+49 8036-90831-69,,,
Kaupp GmbH,Schramberg,Kaupp GmbH Max-Planck-Str. 25 78713 Schramberg Deutschland,www.kaupp-gmbh.com,einkauf@kaupp-gmbh.com,+49 77323886,+49 7422-993315,,,
KAWEHA Anlagentechnik GmbH,Lohfelden,KAWEHA Anlagentechnik GmbH Max-Planck-Str. 2 34253 Lohfelden Deutschland,www.kaweha.de,info@kaweha.de,+49 561-51054-0,+49 561-51054-29,,,
KB Prüftechnik GmbH,Hochdorf-Assenheim,KB Prüftechnik GmbH Im Weichlingsgarten 10 B 67126 Hochdorf-Assenheim Deutschland,http://www.kbprueftechnik.de,info@kbprueftechnik.de,+49 6231-939920,+49 62319399269,,,
KBK Antriebstechnik GmbH,Klingenberg,KBK Antriebstechnik GmbH Unterlandstr. 46 63911 Klingenberg Deutschland,www.kbk-antriebstechnik.de,info@kbk-antriebstechnik.de,+49 9372-134450,+49 9372-1347-30,,,
KC-Kunststoff-Chemische Produkte GmbH,Friolzheim,KC-Kunststoff-Chemische Produkte GmbH Leonberger Str. 86 71292 Friolzheim Deutschland,www.kc-produkte.com,info@kc-produkte.com,+49 7044-94250,+49 7044-942525,,,
KDS,Issy Les Moulineaux,KDS Chemin de Bretagne 11 92130 Issy Les Moulineaux Frankreich,www.kds.com,,+33 1 46292500,,,,
KEB Automation KG,Barntrup,KEB Automation KG Südstr. 38 32683 Barntrup Deutschland,www.keb-automation.com,info@keb.de,+49 5263-401116,+49 5263-401-116,,,
KEBA Group AG,LINZ,KEBA Group AG Gewerbepark Urfahr 14 -16 4040 LINZ Österreich,www.keba.com,keba@keba.com,+43 732-70900,+43 732 730910,,,
Kegelmann Technik GmbH,Rodgau,Kegelmann Technik GmbH Gutenbergstr. 15 63110 Rodgau Deutschland,www.ktechnik.de,skegelmann@ktechnik.de,+49 6106-85070,+49 6106/850755,,,
Kelch GmbH,Weinstadt,Kelch GmbH Werkstr. 30 71384 Weinstadt Deutschland,www.kelch.de,info@kelch.de,+49 7151 205220,+49 7151 20522-11,,,
Keller & Kalmbach GmbH,Unterschleißheim,Keller & Kalmbach GmbH Siemensstr. 19 85716 Unterschleißheim Deutschland,www.keller-kalmbach.de,info@keller-kalmbach.com,+49 89 8395-0,+49 89 8395-267,900 Beschäftigte,1878 gegründet,320 Mio. Euro Umsatz
KELLER Druckmesstechnik AG,WINTERTHUR,KELLER Druckmesstechnik AG St. Gallerstr. 119 8404 WINTERTHUR Schweiz,www.keller-druck.com,info@keller-druck.com,+41 52 2352525,+41 52 2352500,400 Mitarbeiter,1974 gegründet,CHF 80 Millionen
Kelvion Holding GmbH,Bochum,Kelvion Holding GmbH Meesmannstr. 103 44807 Bochum Deutschland,www.kelvion.com,info@kelvion.com,+49 234-9800,+49 234-9802752,,,
KEM Konstruktion,Leinfelden-Echterdingen,KEM Konstruktion Konradin-Verlag Robert Kohlhammer GmbH Ernst-Mey-Str. 8 70771 Leinfelden-Echterdingen,www.kem.de,media.industrie.de,+49 711 7495-552,,,,
Kemapack GmbH,Landsberg,Kemapack GmbH Albert-Einstein-Str. 1-3 86899 Landsberg Deutschland,www.kemapack.com,info@kemapack.com,+49 8191-91770,+49 8191/917720,,,
Kemmerich Elektromotoren GmbH & Co.,Gummersbach,Kemmerich Elektromotoren GmbH & Co. Hückeswagener Str. 120 51647 Gummersbach Deutschland,www.kemmerich-elektromotoren.de,info@elektromotoren.de,+49 2261 501980,+49 2261 5019820,,,
Kemmler Präzisionswerkzeuge GmbH,Mössingen,Kemmler Präzisionswerkzeuge GmbH Lange Str. 101 72116 Mössingen Deutschland,www.kemmler-tools.de,info@kemmler-tools.de,+49 7473-924080,+49 74739240820,,,
Kemppi GmbH,Langgöns,Kemppi GmbH Perchstetten 10 35428 Langgöns Deutschland,www.kemppi.de,sales.de@kemppi.de,+49 6403-77920,+49 6403-7797974,,,
Kendrion Villingen GmbH,Villingen-Schwenningen,Kendrion Villingen GmbH Wilhelm-Binder-Str. 4-6 78048 Villingen-Schwenningen Deutschland,kendrion-electromagnetic.com,sales-ids@kendrion.com,+49 7721-8770,+49 7721-877-1463,,,
Kendrion Kuhnke Automation GmbH,Malente,Kendrion Kuhnke Automation GmbH Lütjenburger Str. 101 23714 Malente Deutschland,www.kuhnke.kendrion.com,sales-ics@kendrion.com,+49 4523-4020,+49 4523-402247,,,
Kennametal Inc.,Latrobe,Kennametal Inc. Technology Way 1600 15650 Latrobe USA,www.kennametal.com,mcs-na.service@kennametal.com,+1 7245395000,+1 72453950222,,,
Keram Umweltenergie GmbH Airoblock Wärmepumpen,Bürgel,Keram Umweltenergie GmbH Airoblock Wärmepumpen Am Lindenberg 3 07616 Bürgel Deutschland,www.airoblock.com,info@airoblock.com,+49 36692/36921,+49 180-5050053,,,
KERN Microtechnik GmbH,Eschenlohe,KERN Microtechnik GmbH Olympiastr. 2 82438 Eschenlohe Deutschland,www.kern-microtechnik.com,kern@microtechnik.com,+49 8824-91010,+49 88249101124,,,
Kersia Deutschland GmbH,Memmingen,Kersia Deutschland GmbH Oberbrühlstr. 16-18 87700 Memmingen Deutschland,www.anti-germ.com,office.de@kersia-group.com,+49 833183600,,,,
KEYENCE DEUTSCHLAND GmbH,Neu-Isenburg,KEYENCE DEUTSCHLAND GmbH Siemensstr. 1 63263 Neu-Isenburg Deutschland,www.keyence.de,einkauf@keyence.de,+49 6102-3689-0,+49 6102-3689-100,,,
KFM Regelungstechnik GmbH,Herford,KFM Regelungstechnik GmbH Planckstr. 2 32052 Herford Deutschland,www.kfm-regelungstechnik.de,info@kfm-regelungstechnik.de,+49 5221-77080,+49 5221-77080-,,,
KfW Kreditanstalt für Wiederaufbau,Frankfurt,KfW Kreditanstalt für Wiederaufbau Palmengartenstr. 5 -9 60325 Frankfurt Deutschland,www.kfw.de,info@kfw.de,+49 6974310,+49 69-74312944,,,
KHS GmbH,Dortmund,KHS GmbH Juchostr. 20 44143 Dortmund Deutschland,www.khs.com,info@khs.com,+49 231-569-0,+49 231/569-1541,,,
KIC,San Diego,KIC West Bernardo Dr 16120 92127 San Diego USA,http://kicthermal.com/,,+1 858 6736050,+1 858 6730085,,,
Kiefel GmbH,Freilassing,Kiefel GmbH Sudetenstr. 3 83395 Freilassing Deutschland,www.kiefel.com,kiefel@kiefel.de,+49 8654-78271,+49 8654/78499,,,
Kienzle GmbH Kienzle Systems,Bad Friedrichshall,Kienzle GmbH Kienzle Systems Salinenstr. 26 74177 Bad Friedrichshall Deutschland,www.kienzle-gruppe.de,info@kienzle-gruppe.de,+49 713696380,+49 7136963838,,,
Kieselmann GmbH,Knittlingen,Kieselmann GmbH Paul-Kieselmann-Str. 4-10 75438 Knittlingen Deutschland,www.kieselmann.de,info@kieselmann.de,+49 7043-3710,+49 7043/371-125,,,
KINEMATICA AG,Luzern,KINEMATICA AG Luzernerstr. 147 A 6014 Luzern Schweiz,www.kinematica.ch,info@kinematica.ch,+41 412596565,+41 412596575,,,
Kinkele GmbH & Co. KG Maschinen- Apparate-Stahlbau,Ochsenfurt,Kinkele GmbH & Co. KG Maschinen- Apparate-Stahlbau Rudolf-Diesel-Str. 1 97199 Ochsenfurt Deutschland,www.kinkele.de,info@kinkele.de,+49 9331-909-0,+49 9331/909-10,,,
Kissel & Wolf GmbH,Wiesloch,Kissel & Wolf GmbH In den Ziegelwiesen 6 69168 Wiesloch Deutschland,www.kiwo.de,info@kiwo.de,+49 6222-5780,+49 6222578100,,,
KISSsoft AG,Bubikon,KISSsoft AG Rosengartenstr. 4 8608 Bubikon Schweiz,http://www.kisssoft.ch/deutsch/home/index.php,info@kisssoft.ag,+41 552542050,+41 552542051,,,
KIST + ESCHERICH GmbH,München,KIST + ESCHERICH GmbH Höglwörther Str. 1 81369 München Deutschland,www.kist-escherich.com,info@kist-escherich.com,+49 89-318555-0,+49 89-318555-66,,,
Kistler Instrumente AG,Winterthur,Kistler Remscheid GmbH Kölner Str. 71 42897 Remscheid Deutschland,www.kistler.com,info.kre@kistler.com,+49 21916980,+49 2191 60023,,,
Kistler Remscheid GmbH,Remscheid,Kistler Remscheid GmbH Kölner Str. 71 42897 Remscheid Deutschland,www.kistler.com,info.kre@kistler.com,+49 21916980,+49 2191 60023,,,
Kito Europe GmbH,Düsseldorf,Kito Europe GmbH Heerdter Lohweg 93 40549 Düsseldorf Deutschland,www.kito.net,info@kito.net,+49 211-528009-0,+49 211-528009-59,,,
Kitzinger Maschinenbau GmbH,Handewitt,Kitzinger Maschinenbau GmbH Altholzkrug 9 24976 Handewitt Deutschland,www.kitzinger-gmbh.de,info@kitzinger-gmbh.de,+49 461/95366,+49 461-95366-,,,
Kjellberg Finsterwalde Plasma und Maschinen GmbH,Finsterwalde,Kjellberg Finsterwalde Plasma und Maschinen GmbH Oscar-Kjellberg-Str. 20 03238 Finsterwalde Deutschland,www.kjellberg.de,plasma@kjellberg.de,+49 3531500201,+49 3531 500-299,,,
KK Elektrotechnik GmbH,Backnang,KK Elektrotechnik GmbH Karl-Ferdinand-Braun-Str. 7 71522 Backnang Deutschland,kk-elektrotechnik.de,info@kk-elektrotechnik.de,+49 7191-95660,+49 7191956625,,,
Klaus Union GmbH & Co. KG,Bochum,Klaus Union GmbH & Co. KG Blumenfeldstr. 18 44795 Bochum Deutschland,www.klaus-union.de,info@klaus-union.de,+49 234-45950,+49 432387,,,
Klepp Absauganlagen GmbH,Bad Aibling,Klepp Absauganlagen GmbH Markfeld 8 83043 Bad Aibling Deutschland,www.klepp.de,office@klepp.de,+49 8024-93007,+49 -08,,,
Klingelnberg GmbH,Hückeswagen,Klingelnberg GmbH Peterstr. 45 42499 Hückeswagen Deutschland,www.klingelnberg.com,info@klingelnberg.com,+49 2192-810,+49 2192-81-200,,,
KLINGER GmbH,Idstein,KLINGER GmbH Richard-Klinger-Str. 37 65510 Idstein Deutschland,www.klinger-gmbh.de,mail@klinger.de,+49 6126-4016-0,+49 6126-4016-11,,,
KLN Ultraschall AG,Heppenheim,KLN Ultraschall AG Odenwaldstr. 8 64646 Heppenheim Deutschland,www.kln.de,info@kln.de,+49 6252-14-0,+49 625214-277,,,
Klostermann GmbH,Remscheid,Klostermann GmbH An der Hasenjagd 5 42897 Remscheid Deutschland,www.klostermann.com,mail@klostermann.com,+49 2191 609040,+49 2191 6090411,,,
KML Linear Motion Technology GmbH,WIEN,KML Linear Motion Technology GmbH Daumegasse 1 -3 1100 WIEN Österreich,www.kml-technology.com,office@kml-technology.com,+43 164150300,+43 1641503050,,,
KMT GmbH,Bad Nauheim,KMT GmbH Hohe Str. 6 -8 61231 Bad Nauheim Deutschland,www.kmt-waterjet.com,info@kmt-waterjet.com,+49 6032-9970,+49 6032997270,,,
KMU LOFT Cleanwater GmbH,Kirchentellinsfurt,KMU LOFT Cleanwater GmbH Bahnhofstr. 30 72138 Kirchentellinsfurt Deutschland,www.kmu-loft.de,info@kmu-loft.de,+49 7121-96830,+49 7121/968360,,,
Knapp AG,Hart bei Graz,Knapp AG Günter-Knapp-Str. 5-7 8075 Hart bei Graz Österreich,www.knapp.com,sales@knapp.com,+43 3164950,+43 316491394,,,
Knapp Wälzlagertechnik GmbH,Waiblingen,Knapp Wälzlagertechnik GmbH Eisentalstr. 32 71332 Waiblingen Deutschland,www.knapp-waelzlagertechnik.de,info@knapp-waelzlagertechnik.de,+49 7151-165060,+49 7151-1650680,,,
KNAUER Wissenschaftliche Geräte GmbH,Berlin,KNAUER Wissenschaftliche Geräte GmbH Hegauer Weg 38 14163 Berlin Deutschland,www.knauer.net,info@knauer.net,+49 30-8097270,+49 308015010,,,
KNF Neuberger GmbH,Freiburg,KNF Neuberger GmbH Alter Weg 3 79112 Freiburg Deutschland,www.knf.de,info@knf.de,+49 7664-59090,+49 7664/5909-99,,,
Kniel System-Electronic GmbH,Karlsruhe,Kniel System-Electronic GmbH Kurzheckweg 8 76187 Karlsruhe Deutschland,www.kniel.de,info@kniel.de,+49 721-95920,+49 7219592100,,,
