name,city,address,website,email,phone,fax,employees,year_founded,net_assets,net_assets_currency,net_assets_year
JUMO GmbH & Co. KG,Fulda,36035 Fulda Deutschland,www.jumo.net,mail@jumo.net,+4966160030,+496616003500,,,,,
JUNG Antriebstechnik u. Automation GmbH,Wettenberg,Felsweg 18 35435 Wettenberg Deutschland,www.ja2-gmbh.de,ja2@ja2-gmbh.de,+49641480170,+496414801715,,,,,
Jung Hebe- und Transporttechnik GmbH,Waiblingen,Biegelwiesenstr. 5-7 71334 Waiblingen Deutschland,www.jung-hebetechnik.de,info@jung-hebetechnik.de,+497151303930,+4971513039319,,,,,
Jung Polykontakt GmbH,Ostrach,Heiligenberger Str. 11 88356 Ostrach Deutschland,www.jung-poly.de,info@jung-poly.de,+49758593230,+497585932393,,,,,
Jürgen Löhrke GmbH,Lübeck,Siemser Landstr. 127 23569 Lübeck Deutschland,www.loehrke.com,info@loehrke.com,+49451293070,+494512930777,,,,,
Kabeltronik Arthur Volland GmbH,Denkendorf,Mühlweg 6 85095 Denkendorf Deutschland,www.kabeltronik.de,info@kabeltronik.de,+49846694040,+498466940420,,,,,
KAESER KOMPRESSOREN SE,Coburg,Carl-Kaeser-Str. 26 96450 Coburg Deutschland,www.kaeser.de,info@kaeser.com,+4995616400,+499561640130,,,,,
KAGER Industrieprodukte GmbH,Dietzenbach,Paul-Ehrlich-Str. 10 A 63128 Dietzenbach Deutschland,www.kager.de,info@kager.de,+496074400930,+4960744009399,,,,,
Kalmbach GmbH,Velbert,Eintrachtstr. 96 42551 Velbert Deutschland,www.kalmbach.de,info@kalmbach.de,+49205128680,+492051286815,,,,,
Kammerer Gewindetechnik GmbH,Hornberg,In der Hausmatte 3 78132 Hornberg Deutschland,www.kammerer-gewinde.com,info@kammerer-gewinde.com,+49783396030,+497833960380,,,,,
Kampf Schneid- und Wickeltechnik GmbH & Co. KG,Wiehl,Mühlener Str. 36-42 51674 Wiehl Deutschland,www.kampf.de,info@kampf.de,+492262810,+49226281201,,,,,
kapilendo AG,Berlin,Joachimsthaler Str. 10 10719 Berlin Deutschland,www.kapilendo.de,info@kapilendo.de,+493036428570,+4930364285798,,,,,
Kapp GmbH & Co. KG,Coburg,Callenberger Str. 52 96450 Coburg Deutschland,www.kapp-niles.com/de,info@kapp-niles.com,+4995618660,+499561866103,,,,,
KARDEX Deutschland GmbH,Neuburg,Megamat-Platz 1 86476 Neuburg Deutschland,www.kardex.com,info@kardex.com,+4982839990,+498283999144,,,,,
Karl Deutsch Prüf- und Meßgerätebau GmbH & Co. KG,Wuppertal,Otto-Hausmann-Ring 101 42115 Wuppertal Deutschland,www.karldeutsch.de,info@karldeutsch.de,+4920271920,+49202714932,,,,,
Karl H. Ackermann GmbH & Co.KG,Gladenbach,Industriestr. 7 35075 Gladenbach Deutschland,www.ackermann-gmbh.net,info@ackermann-gmbh.net,+4964621897,+4964628569,,,,,
Karl Hipp GmbH Präzisions-Gewindespindeln,Burladingen,Adolph-Kolping-Str. 3 72393 Burladingen Deutschland,www.karl-hipp.de,post@karl-hipp.de,+49747595190,+497475951919,,,,,
Karl Knauer KG,Biberach,Zellerstr. 14 77781 Biberach Deutschland,www.karlknauer.de,email@karlknauer.de,+4978357820,+4978353598,,,,,
Karl Späh GmbH & Co. KG Dichtungsfabriken,Scheer,Industriestr. 4-12 72516 Scheer Deutschland,www.spaeh-da.com/,info@spaeh.de,+497572602,+497572602167,,,,,
Karl Storz SE & Co. KG,Tuttlingen,Dr.-Karl-Storz-Str. 34 78532 Tuttlingen Deutschland,www.karlstorz.com,info@ksndtec.com,+4974617080,+497461708105,,,,,
Karlsruher Messe- und Kongress-GmbH,Karlsruhe,Festplatz 9 76137 Karlsruhe Deutschland,www.messe-karlsruhe.de,info@messe-karlsruhe.de,+4972137200,+497213720992116,,,,,
Karnebogen GmbH,Kierspe,Hagener Str. 3 58566 Kierspe Deutschland,www.karnebogen.com,post@karbo.de,+4923597344,+4923594566,,,,,
Kaspersky Labs GmbH,Ingolstadt,Despag-Str. 3 85055 Ingolstadt Deutschland,www.kaspersky.de,info@kaspersky.de,+49841981890,+4984198189100,,,,,
Kathrein Solutions GmbH,Stephanskirchen,Kronstaudener Weg 1 83071 Stephanskirchen Deutschland,www.kathrein-solutions.com,iot-info@kathrein-solutions.com,+4980369083120,+4980369083169,,,,,
Kaupp GmbH,Schramberg,Max-Planck-Str. 25 78713 Schramberg Deutschland,www.kaupp-gmbh.com,einkauf@kaupp-gmbh.com,+4977323886,+497422993315,,,,,
KAWEHA Anlagentechnik GmbH,Lohfelden,Max-Planck-Str. 2 34253 Lohfelden Deutschland,www.kaweha.de,info@kaweha.de,+49561510540,+495615105429,,,,,
KB Prüftechnik GmbH,Hochdorf-Assenheim,Im Weichlingsgarten 10 B 67126 Hochdorf-Assenheim Deutschland,www.kbprueftechnik.de,info@kbprueftechnik.de,+496231939920,+4962319399269,,,,,
KBK Antriebstechnik GmbH,Klingenberg,Unterlandstr. 46 63911 Klingenberg Deutschland,www.kbk-antriebstechnik.de,info@kbk-antriebstechnik.de,+499372134450,+499372134730,,,,,
KC-Kunststoff-Chemische Produkte GmbH,Friolzheim,Leonberger Str. 86 71292 Friolzheim Deutschland,www.kc-produkte.com,info@kc-produkte.com,+49704494250,+497044942525,,,,,
KDS,Issy Les Moulineaux,Chemin de Bretagne 11 92130 Issy Les Moulineaux Frankreich,www.kds.com,,+33146292500,,,,,,
KEB Automation KG,Barntrup,Südstr. 38 32683 Barntrup Deutschland,www.keb-automation.com,info@keb.de,+495263401116,+495263401116,,,,,
KEBA Group AG,LINZ,Gewerbepark Urfahr 14 -16 4040 LINZ Österreich,www.keba.com,keba@keba.com,+4373270900,+43732730910,,,,,
Kegelmann Technik GmbH,Rodgau,Gutenbergstr. 15 63110 Rodgau Deutschland,www.ktechnik.de,skegelmann@ktechnik.de,+49610685070,+496106850755,,,,,
Kelch GmbH,Weinstadt,Werkstr. 30 71384 Weinstadt Deutschland,www.kelch.de,info@kelch.de,+497151205220,+4971512052211,,,,,
Keller & Kalmbach GmbH,Unterschleißheim,Siemensstr. 19 85716 Unterschleißheim Deutschland,www.keller-kalmbach.de,info@keller-kalmbach.com,+498983950,+49898395267,900,1878,320000000,€,
KELLER Druckmesstechnik AG,WINTERTHUR,St. Gallerstr. 119 8404 WINTERTHUR Schweiz,www.keller-druck.com,info@keller-druck.com,+41522352525,+41522352500,400,1974,80000000,CHF,
Kelvion Holding GmbH,Bochum,Meesmannstr. 103 44807 Bochum Deutschland,www.kelvion.com,info@kelvion.com,+492349800,+492349802752,,,,,
KEM Konstruktion,Leinfelden-Echterdingen,Konradin-Verlag Robert Kohlhammer GmbH Ernst-Mey-Str. 8 70771 Leinfelden-Echterdingen,www.kem.de,media.industrie.de,+497117495552,,,,,,
Kemapack GmbH,Landsberg,Albert-Einstein-Str. 1-3 86899 Landsberg Deutschland,www.kemapack.com,info@kemapack.com,+49819191770,+498191917720,,,,,
Kemmerich Elektromotoren GmbH & Co.,Gummersbach,Hückeswagener Str. 120 51647 Gummersbach Deutschland,www.kemmerich-elektromotoren.de,info@elektromotoren.de,+492261501980,+4922615019820,,,,,
Kemmler Präzisionswerkzeuge GmbH,Mössingen,Lange Str. 101 72116 Mössingen Deutschland,www.kemmler-tools.de,info@kemmler-tools.de,+497473924080,+4974739240820,,,,,
Kemppi GmbH,Langgöns,Perchstetten 10 35428 Langgöns Deutschland,www.kemppi.de,sales.de@kemppi.de,+49640377920,+4964037797974,,,,,
Kendrion Villingen GmbH,Villingen-Schwenningen,Wilhelm-Binder-Str. 4-6 78048 Villingen-Schwenningen Deutschland,www.kendrion-electromagnetic.com,sales-ids@kendrion.com,+4977218770,+4977218771463,,,,,
Kendrion Kuhnke Automation GmbH,Malente,Lütjenburger Str. 101 23714 Malente Deutschland,www.kuhnke.kendrion.com,sales-ics@kendrion.com,+4945234020,+494523402247,,,,,
Kennametal Inc.,Latrobe,Technology Way 1600 15650 Latrobe USA,www.kennametal.com,mcs-na.service@kennametal.com,+17245395000,+172453950222,,,,,
Keram Umweltenergie GmbH Airoblock Wärmepumpen,Bürgel,Am Lindenberg 3 07616 Bürgel Deutschland,www.airoblock.com,info@airoblock.com,+493669236921,+491805050053,,,,,
KERN Microtechnik GmbH,Eschenlohe,Olympiastr. 2 82438 Eschenlohe Deutschland,www.kern-microtechnik.com,kern@microtechnik.com,+49882491010,+4988249101124,,,,,
Kersia Deutschland GmbH,Memmingen,Oberbrühlstr. 16-18 87700 Memmingen Deutschland,www.anti-germ.com,office.de@kersia-group.com,+49833183600,,,,,,
KEYENCE DEUTSCHLAND GmbH,Neu-Isenburg,Siemensstr. 1 63263 Neu-Isenburg Deutschland,www.keyence.de,einkauf@keyence.de,+49610236890,+4961023689100,,,,,
KFM Regelungstechnik GmbH,Herford,Planckstr. 2 32052 Herford Deutschland,www.kfm-regelungstechnik.de,info@kfm-regelungstechnik.de,+49522177080,+49522177080,,,,,
KfW Kreditanstalt für Wiederaufbau,Frankfurt,Palmengartenstr. 5 -9 60325 Frankfurt Deutschland,www.kfw.de,info@kfw.de,+496974310,+496974312944,,,,,
KHS GmbH,Dortmund,Juchostr. 20 44143 Dortmund Deutschland,www.khs.com,info@khs.com,+492315690,+492315691541,,,,,
KIC,San Diego,West Bernardo Dr 16120 92127 San Diego USA,www.kicthermal.com/,,+18586736050,+18586730085,,,,,
Kiefel GmbH,Freilassing,Sudetenstr. 3 83395 Freilassing Deutschland,www.kiefel.com,kiefel@kiefel.de,+49865478271,+49865478499,,,,,
Kienzle GmbH Kienzle Systems,Bad Friedrichshall,Salinenstr. 26 74177 Bad Friedrichshall Deutschland,www.kienzle-gruppe.de,info@kienzle-gruppe.de,+49713696380,+497136963838,,,,,
Kieselmann GmbH,Knittlingen,Paul-Kieselmann-Str. 4-10 75438 Knittlingen Deutschland,www.kieselmann.de,info@kieselmann.de,+4970433710,+497043371125,,,,,
KINEMATICA AG,Luzern,Luzernerstr. 147 A 6014 Luzern Schweiz,www.kinematica.ch,info@kinematica.ch,+41412596565,+41412596575,,,,,
Kinkele GmbH & Co. KG Maschinen- Apparate-Stahlbau,Ochsenfurt,Rudolf-Diesel-Str. 1 97199 Ochsenfurt Deutschland,www.kinkele.de,info@kinkele.de,+4993319090,+49933190910,,,,,
Kissel & Wolf GmbH,Wiesloch,In den Ziegelwiesen 6 69168 Wiesloch Deutschland,www.kiwo.de,info@kiwo.de,+4962225780,+496222578100,,,,,
KISSsoft AG,Bubikon,Rosengartenstr. 4 8608 Bubikon Schweiz,www.kisssoft.ch/deutsch/home/index.php,info@kisssoft.ag,+41552542050,+41552542051,,,,,
KIST + ESCHERICH GmbH,München,Höglwörther Str. 1 81369 München Deutschland,www.kist-escherich.com,info@kist-escherich.com,+49893185550,+498931855566,,,,,
Kistler Instrumente AG,Winterthur,Kistler Remscheid GmbH Kölner Str. 71 42897 Remscheid Deutschland,www.kistler.com,info.kre@kistler.com,+4921916980,+49219160023,,,,,
Kistler Remscheid GmbH,Remscheid,Kölner Str. 71 42897 Remscheid Deutschland,www.kistler.com,info.kre@kistler.com,+4921916980,+49219160023,,,,,
Kito Europe GmbH,Düsseldorf,Heerdter Lohweg 93 40549 Düsseldorf Deutschland,www.kito.net,info@kito.net,+492115280090,+4921152800959,,,,,
Kitzinger Maschinenbau GmbH,Handewitt,Altholzkrug 9 24976 Handewitt Deutschland,www.kitzinger-gmbh.de,info@kitzinger-gmbh.de,+4946195366,+4946195366,,,,,
Kjellberg Finsterwalde Plasma und Maschinen GmbH,Finsterwalde,Oscar-Kjellberg-Str. 20 03238 Finsterwalde Deutschland,www.kjellberg.de,plasma@kjellberg.de,+493531500201,+493531500299,,,,,
KK Elektrotechnik GmbH,Backnang,Karl-Ferdinand-Braun-Str. 7 71522 Backnang Deutschland,www.kk-elektrotechnik.de,info@kk-elektrotechnik.de,+49719195660,+497191956625,,,,,
Klaus Union GmbH & Co. KG,Bochum,Blumenfeldstr. 18 44795 Bochum Deutschland,www.klaus-union.de,info@klaus-union.de,+4923445950,+49432387,,,,,
Klepp Absauganlagen GmbH,Bad Aibling,Markfeld 8 83043 Bad Aibling Deutschland,www.klepp.de,office@klepp.de,+49802493007,+4908,,,,,
Klingelnberg GmbH,Hückeswagen,Peterstr. 45 42499 Hückeswagen Deutschland,www.klingelnberg.com,info@klingelnberg.com,+492192810,+49219281200,,,,,
KLINGER GmbH,Idstein,Richard-Klinger-Str. 37 65510 Idstein Deutschland,www.klinger-gmbh.de,mail@klinger.de,+49612640160,+496126401611,,,,,
KLN Ultraschall AG,Heppenheim,Odenwaldstr. 8 64646 Heppenheim Deutschland,www.kln.de,info@kln.de,+496252140,+49625214277,,,,,
Klostermann GmbH,Remscheid,An der Hasenjagd 5 42897 Remscheid Deutschland,www.klostermann.com,mail@klostermann.com,+492191609040,+4921916090411,,,,,
KML Linear Motion Technology GmbH,WIEN,Daumegasse 1 -3 1100 WIEN Österreich,www.kml-technology.com,office@kml-technology.com,+43164150300,+431641503050,,,,,
KMT GmbH,Bad Nauheim,Hohe Str. 6 -8 61231 Bad Nauheim Deutschland,www.kmt-waterjet.com,info@kmt-waterjet.com,+4960329970,+496032997270,,,,,
KMU LOFT Cleanwater GmbH,Kirchentellinsfurt,Bahnhofstr. 30 72138 Kirchentellinsfurt Deutschland,www.kmu-loft.de,info@kmu-loft.de,+49712196830,+497121968360,,,,,
Knapp AG,Hart bei Graz,Günter-Knapp-Str. 5-7 8075 Hart bei Graz Österreich,www.knapp.com,sales@knapp.com,+433164950,+43316491394,,,,,
Knapp Wälzlagertechnik GmbH,Waiblingen,Eisentalstr. 32 71332 Waiblingen Deutschland,www.knapp-waelzlagertechnik.de,info@knapp-waelzlagertechnik.de,+497151165060,+4971511650680,,,,,
KNAUER Wissenschaftliche Geräte GmbH,Berlin,Hegauer Weg 38 14163 Berlin Deutschland,www.knauer.net,info@knauer.net,+49308097270,+49308015010,,,,,
KNF Neuberger GmbH,Freiburg,Alter Weg 3 79112 Freiburg Deutschland,www.knf.de,info@knf.de,+49766459090,+497664590999,,,,,
Kniel System-Electronic GmbH,Karlsruhe,Kurzheckweg 8 76187 Karlsruhe Deutschland,www.kniel.de,info@kniel.de,+4972195920,+497219592100,,,,,
knoell Germany GmbH,Mannheim,Konrad-Zuse-Ring 25 68163 Mannheim Deutschland,www.knoell.com,info@knoell.com,+496217188580,+49621718858100,,,,,
Knoll Maschinenbau GmbH,Bad Saulgau,Schwarzachstr. 20 88348 Bad Saulgau Deutschland,www.knoll-mb.de,info.itworks@knoll-mb.de,+49758120080,+4975812008140,,,,,
KÖBO GmbH & Co. KG,Wuppertal,Hatzfelder Str. 115 42281 Wuppertal Deutschland,www.koebo.com,info@koebo.com,+4920270930,,,,,,
KOCH Pumpentechnik GmbH& Co.KG,Porta Westfalica,Am Wiehen 2 A 32457 Porta Westfalica Deutschland,www.packo.de,info@koch-pumpen.de,+49571398430,+495713984329,,,,,
Kocher & Beck GmbH & Co. Rotationsstanztechnik KG,Pliezhausen,Dieselstr. 6 72124 Pliezhausen Deutschland,www.kocher-beck.de,info@kocher-beck.de,+49712797850,+4971279785980,,,,,
KOCO Motion GmbH,Dauchingen,Niedereschacher Str. 54 78083 Dauchingen Deutschland,www.kocomotion.de,info@kocomotion.de,+4977209958581,+4977209958589,,,,,
Koenig & Bauer AG,Würzburg,Friedrich-Koenig-Str. 4 97080 Würzburg Deutschland,www.koenig-bauer.com,info@kba.com,+499319090,+499319094101,,,,,
Koh Young Europe GmbH,Alzenau,Industriegebiet Süd E 4 63755 Alzenau Deutschland,www.kohyoung.com,europe@kohyoung.com,+4961889935663,+4961889935665,,,,,
KOHLER Maschinenbau GmbH,Lahr,Einsteinallee 7 77933 Lahr Deutschland,www.kohler-germany.com,kohler@kohler-germany.com,+490782163390,+490782162585,,,,,
kolb Cleaning Technology GmbH,Willich,Karl-Arnold-Str. 12 47877 Willich Deutschland,www.kolb-ct.com,info@kolb-ct.com,+492154947938,+492154947947,,,,,
Koller GmbH,Dietfurt,Oberbürg 24 92345 Dietfurt Deutschland,www.koller-gruppe.com,info@koller-gruppe.com,+4984641557,+4984648661,,,,,
KOLLMORGEN Europe GmbH,Ratingen,Pempelfurtstr. 1 40880 Ratingen Deutschland,www.kollmorgen.com,think@kollmorgen.com,+49210293940,+4920399793194,,,,,
KOMET GROUP GmbH,Besigheim,Zeppelinstr. 3 74354 Besigheim Deutschland,www.kometgroup.com,info@kometgroup.com,+4971433730,+497143373233,,,,,
König-mtm GmbH,Wertheim,Am Stammholz 97877 Wertheim Deutschland,www.koenig-mtm.de,sales@koenig-mtm.de,+4993428760,+499342876123,,,,,
KonMed GmbH,Rotkreuz,Birkenstr. 49 6343 Rotkreuz Schweiz,www.konmed.ch,info@konmed.ch,+41417904333,+41417904332,,,,,
Konradin,,Ernst-Mey-Str. 8 70771 Leinfelden-Echterdingen,www.media.industrie.de,media.industrie@konradin.de,+49711326,+491326,,,,,
Kontron AG,Augsburg,Lise-Meitner-Str. 3-5 86156 Augsburg Deutschland,www.kontron.de,sales@kontron.com,+4982140860,+498214086111,,,,,
KONUX GmbH,München,Flößergasse 2 81369 München Deutschland,www.konux.com,info@konux.de,+498918955010,,,,,,
Kopf & Lübben GmbH,Bremen,Otto-Lilienthal-Str. 18 28199 Bremen Deutschland,www.kopf-luebben.com,info@kopf-luebben.com,+49421389910,+494213899150,,,,,
Kordt GmbH & Co. KG Fabrik für Lehren und Meßzeuge,Eschweiler,Preyerstr. 24-26 52249 Eschweiler Deutschland,www.kordt.de,mail@kordt.de,+49240370050,+492403700526,,,,,
KORIS Force & Safety Components GmbH,Leutenbach,Im Grund 4 71397 Leutenbach Deutschland,www.koris-force-safety.de,vertrieb@koris-fs.de,+4971359308896,,,,,,
Köttermann GmbH,Uetze,Industriestr. 2 31311 Uetze Deutschland,www.koettermann.com,website@koettermann.com,+4951479760,+495147976844,,,,,
KRAL AG,Lustenau,Bildgasse 40 6893 Lustenau Österreich,www.kral.at,kral@kral.at,+43435577866440,+43557786644260,,,,,
Kratzer GmbH & Co. KG,Offenburg,Marlener Str. 19 77656 Offenburg Deutschland,www.kratzer.de,info@kratzer.de,+497816240,+49781624911,,,,,
Kraus Hardware GmbH,Großostheim,Ostring 9 c 63762 Großostheim Deutschland,www.kraus-hw.de,info@kraus-hw.de,+49602699786,+496026997899,,,,,
KraussMaffei Technologies GmbH,München,Krauss-Maffei-Str. 2 80997 München Deutschland,www.krausmaffei.com,info@krausmaffei.de,+498988990,+498988991052,,,,,
KREATIZE® GmbH,Berlin,Heinrich-Roller-Str. 15 10405 Berlin Deutschland,www.kreatize.com,info@kreatize.com,+49015903102849,,,,,,
KREMER GmbH,Wächtersbach,Kinzigstr. 9 63607 Wächtersbach Deutschland,www.kremer-tec.de,info@kremer-tec.de,+49605361610,+4960539739,,,,,
Kristen + Görmann KG,Renchen,Robert-Bosch-Str. 6 77871 Renchen Deutschland,www.kristen-goermann.de,info@kristen-goermann.de,+49784399270,+497843992766,,,,,
KRIWAN Industrie-Elektronik GmbH,Forchtenberg,Allmand 11 74670 Forchtenberg Deutschland,www.kriwan.com,info@kriwan.de,+4979478220,+4979477122,,,,,
KROHNE Messtechnik GmbH,Duisburg,Ludwig-Krohne-Str. 5 47058 Duisburg Deutschland,www.krohne.de,info@krohne.de,+492033010,+49203301103389,,,,,
KRUPS Automation GmbH,Dernbach,Ringstr. 13 56307 Dernbach Deutschland,www.krups-automation.com,info@krups-online.de,+49268994350,+492689943535,,,,,
KSB SE & Co. KGaA,Frankenthal,67225 Frankenthal Deutschland,www.ksb.com,info@ksb.com,+496233860,+496233863401,,,,,
KSG GmbH,Gornsdorf,Auerbacher Str. 3- 5 09390 Gornsdorf Deutschland,www.ksg.de,ksg@ksg.de,+4937212660,+493721266101,,,,,
KTR Systems GmbH,Rheine,Carl-Zeiss-Str. 25 48432 Rheine Deutschland,www.ktr.com,mail@ktr.com,+4959717980,+495971798698,,,,,
KTW Konstruktion-Technik K. Weißhaupt GmbH,Friedrichshafen,Lindauer Str. 118 88046 Friedrichshafen Deutschland,www.ktw-friedrichshafen.de,info@ktw-friedrichshafen.de,+49754195010,+4975419501333,,,,,
KÜBLER GmbH,Altensteig,Ebhauser Str. 1 72213 Altensteig Deutschland,www.kuebler-ht.de,info@kuebler-ht.de,+49745898970,+497458989710,,,,,
Fritz Kübler GmbH,Villingen-Schwenningen,Schubertstr. 47 78054 Villingen-Schwenningen Deutschland,www.kuebler.com,info@kuebler.com,+49772039030,+49772021564,,,,,
Küenle Elektromotoren GmbH & Co. KG,Hemmingen,Saarstr. 41 71282 Hemmingen Deutschland,www.kueenle.de,info@kueenle.de,+4971509420,+497150,,,,,
Kugler GmbH,Salem,Heiligenberger Str. 100 88682 Salem Deutschland,www.kugler-precision.com,info@kugler-precision.com,+49755392000,+497553920045,,,,,
KUKA Deutschland GmbH,Augsburg,Zugspitzstr. 140 86165 Augsburg Deutschland,www.kuka.com,kontakt@kuka.com,+498217970,+498217975252,14000,1898,2600000000,€,
Kulicke & Soffa Netherlands B.V.,Eindhoven,Hooge Zijde 32 5626 DC Eindhoven Niederlande,www.kns.com,,+31402723000,,,,,,
KULLEN-KOTI GmbH,Reutlingen,Halskestr. 9 72766 Reutlingen Deutschland,www.kullen.de,post@kullen.de,+4971211420,+497121142260,200,1913,,,
KUMAvision AG,Stuttgart,Löffelstr. 46 70597 Stuttgart Deutschland,www.kumavision.com,stuttgart@kumavision.com,+497111606956,+497111606947,,,,,
KUNDISCH GmbH & Co. KG Electronic,Villingen-Schwenningen,Steinkirchring 56 78056 Villingen-Schwenningen Deutschland,www.kundisch.de/,info@kundisch.de,+49772097610,+497720976122,,,,,
Kunststoff Helmbrechts AG,Helmbrechts,Pressecker Str. 39 95233 Helmbrechts Deutschland,www.kh.de,info@kh.de,+4992527090,+499252709199,,,,,
Kunz precision,Zofingen,Riedtalstr. 16 4800 Zofingen Schweiz,www.kunz-precision.ch,mailbox@kunz-precision.ch,+41627460020,+41627460021,,,,,
Kurschildgen GmbH Hebezeugbau,Bergisch Gladbach,Gustav-Stresemann-Str. 1 51469 Bergisch Gladbach Deutschland,www.tigerhebezeuge.de,post@tigerhebezeuge.de,+492202989230,+4922029892323,,,,,
Kurt Grützmann Feinmechanik GmbH,Reinfeld,Weddernkamp 6 23858 Reinfeld Deutschland,www.kurt-gruetzmann.de,info@gruetzmann-gmbh.de,+4945338594,+4945335279,,,,,
Kurt Steiger Werkzeugmaschinen GmbH,Wiesbaden,Flachstr. 11 65197 Wiesbaden Deutschland,www.kurt-steiger-gmbh.com,info@kurt-steiger.de,+49611421047,+49611421040,,,,,
Kurtz GmbH Maschinenfabrik,Kreutzwertheim,Frankenstr. 2 97892 Kreutzwertheim Deutschland,www.kurtzersa.de,info@kurtz.de,+4993428070,+499342807404,,,,,
Kutter- und Gerätebau Wetter GmbH,Biedenkopf,Goldbergstr. 21 35216 Biedenkopf Deutschland,www.kgwetter.de,info@kgwetter.de,+49646198400,+496461984040,,,,,
Kuttig Electronic GmbH,Roetgen,Am Vennstein 6 52159 Roetgen Deutschland,www.kuttig.de,info@kuttig.de,+492471920900,+492471920900,,,,,
KVT-Fastening GmbH,Illerrieden,Max-Eyth-Str. 14 89186 Illerrieden Deutschland,www.kvt-koenig.de,info@kvt-koenig.de,+4973067820,+4973067822251,,,,,
Kyland Technology EMEA GmbH,Leinfelden-Echterdingen,Esslinger Str. 7 70771 Leinfelden-Echterdingen Deutschland,www.kyland.com,emea@kyland.com,+49711997606216,+49711997606211,,,,,
Kyto GmbH,Berlin,Linienstr. 126 10115 Berlin Deutschland,www.kyto.de,info@kyto.com,+4930994040130,,,,,,
Kyzen Corporation,Nashville,Harding Industrial Drive 430 37211 Nashville USA,www.kyzen.com,,+116158310888,+16158310889,,,,,
L & R Kältetechnik GmbH & Co. KG,Sundern,Hachener Str. 90 a 59846 Sundern Deutschland,www.lr-kaelte.de,info@lr-kaelte.de,+492935966140,+4929359652501,,,,,
L A P GmbH LASER APPLIKATIONEN,Lüneburg,Zeppelinstr. 23 21337 Lüneburg Deutschland,www.lap-laser.com,info@lap-laser.com,+494131951195,+494131951196,,,,,
